TF	target	weight	tf_expression	target_expression
EBF3	DBN1	44.76077540907588	981.0	1274.0
LHX2	PCDH1	44.70182792081467	3132.0	1262.0
GATA3	DLX3	44.68055952567227	3837.0	2850.0
TCF7L1	SHISA2	44.64810216727103	9686.0	5551.0
GATA3	EPPK1	44.57079382006047	3837.0	2936.0
SNAI2	NID2	44.54143518295108	746.0	4650.0
GATA3	KRT12	44.54056136149647	3837.0	11262.0
LHX2	C3	44.529297558737056	3132.0	10180.0
GATA2	PAX8	44.48567034123887	28720.0	691.0
POU3F1	PRPH	44.47869599410325	603.0	1406.0
SOX3	AHNAK	44.43569856334691	11175.0	18230.0
SALL2	PRR12	44.33737095506401	4815.0	7364.0
SOX2	MKRN1	44.25730311423571	17082.0	12034.0
POU3F1	NKX6-2	44.22024998916159	603.0	491.0
TFAP2A	SOX3	44.2121092763077	14352.0	11175.0
ZEB2	STMN1	44.075675021061	8354.0	5328.0
TP63	DSP	44.02753027418513	1886.0	7404.0
ZIC3	KRT19	43.849631877258695	11178.0	18053.0
EBF3	NFE2L3	43.78691646710761	981.0	772.0
GATA4	SLC6A8	43.556673425438646	498.0	699.0
ZEB2	AHNAK	43.54689801932319	8354.0	18230.0
TFAP2C	SNAI1	43.51516376671166	22320.0	2430.0
ZEB2	SOX3	43.4405805038295	8354.0	11175.0
LHX2	RASGEF1A	43.425788745397696	3132.0	389.0
GATA2	CAPN2	43.4246761765467	28720.0	464.0
MEIS2	OTX1	43.42331366979511	3704.0	6658.0
GATA3	DSP	43.39977587965127	3837.0	7404.0
LHX5	LRWD1	43.3900496407425	4263.0	5664.0
SOX8	PDGFRA	43.37611521266294	645.0	165.0
TFAP2C	ZIC3	43.37527652737329	22320.0	11178.0
TP63	KRT8	43.37340685334422	1886.0	26617.0
GATA2	DNASE1L3	43.31224285310061	28720.0	3486.0
SALL2	RGMA	43.23503224369958	4815.0	8908.0
POU5F1	SNRPF	43.19405203585132	13545.0	29123.0
MYC	SOX9	43.17382120802008	3605.0	3115.0
LHX2	NR2F1	43.04915131066696	3132.0	1573.0
TFAP2A	ZC4H2	43.03417653881939	14352.0	2318.0
SOX17	MMP1	42.92138891952418	340.0	203.0
ZIC3	KRT8	42.90610315340794	11178.0	26617.0
GATA2	SEC61G	42.88551846527033	28720.0	10312.0
TFAP2C	TLL2	42.87638322722853	22320.0	9613.0
SALL2	HS3ST3B1	42.86726999142682	4815.0	1810.0
NR6A1	SNRPF	42.83813169489496	21265.0	29123.0
TFCP2L1	RAB11A	42.75993506280527	130.0	1230.0
LHX2	MSI1	42.74440064211978	3132.0	8707.0
OTX2	MEIS2	42.72624083360865	3804.0	3704.0
TFCP2L1	SGMS1	42.67727385622822	130.0	637.0
ZIC1	PAX3	42.65323424127498	8507.0	1540.0
TFCP2L1	CLCN2	42.64205821627538	130.0	54.0
NEUROG1	CPEB2	42.59585260150688	1623.0	907.0
TFAP2C	KLF4	42.59073384814067	22320.0	3984.0
TFCP2L1	EPPK1	42.52993562878027	130.0	2936.0
HESX1	CSGALNACT2	42.5276280341304	2358.0	1240.0
TFAP2C	ITGA6	42.46441374311834	22320.0	4044.0
NR6A1	SNRPD3	42.444320368594944	21265.0	85080.0
NEUROG1	CDC25B	42.44325549713567	1623.0	4190.0
ESRRG	RAB11A	42.36163920385971	162.0	1230.0
GATA2	CEP131	42.22503517524109	28720.0	2169.0
GATA2	RRM2	42.20947300940304	28720.0	13751.0
TP63	ITGA3	42.166666430017145	1886.0	424.0
NR6A1	SRSF5	42.14856190079395	21265.0	35190.0
ID2	TBX3	42.11846171459053	3442.0	768.0
MXI1	CDC25B	42.04174848038326	3865.0	4190.0
OLIG2	CDX4	42.03169483597632	310.0	1483.0
ESRRG	ATP6AP2	41.9958279713024	162.0	1059.0
IRX3	CRABP2	41.99395303875144	1209.0	6605.0
PAX6	MSI1	41.87783626582013	5494.0	8707.0
GATA2	HTRA1	41.81580805670621	28720.0	2383.0
TP63	CTBS	41.76821184793213	1886.0	9190.0
TFAP2A	HIC2	41.76453319907891	14352.0	15447.0
PITX1	HES1	41.763096451321765	492.0	7413.0
ESRRG	NCOA1	41.736299197632206	162.0	176.0
SP5	MXI1	41.73460755936253	5483.0	3865.0
TBX6	FRZB	41.61878826299815	633.0	375.0
SOX2	H3F3A	41.586505398995016	17082.0	56424.0
SALL2	NR2F2	41.561693575411645	4815.0	825.0
GATA3	CLCA4	41.55017275526584	3837.0	4326.0
CDX4	OLIG2	41.54051019002838	1483.0	310.0
SNAI2	PPRC1	41.41782433022691	746.0	3030.0
TBX6	GATA4	41.37544462881377	633.0	498.0
TCF7L1	LHX5	41.35983285932083	9686.0	4263.0
TFAP2A	PCDH7	41.33648700992207	14352.0	3807.0
TFCP2L1	ATP6V0B	41.33134386296464	130.0	2110.0
SOX8	C3	41.33004100300163	645.0	10180.0
TP63	STMN1	41.29570137880575	1886.0	5328.0
ZEB2	ITGA6	41.29123347694898	8354.0	4044.0
GATA2	PDK1	41.24733079881082	28720.0	4482.0
TFAP2A	AKAP12	41.17200385593322	14352.0	14425.0
GATA2	SPTBN2	41.12831590849861	28720.0	5651.0
POU3F1	LRRN1	41.10660073428164	603.0	1850.0
TBX3	FLNA	41.09536862414398	768.0	4745.0
ESRRG	UGCG	41.056862074439664	162.0	325.0
FOXI1	KLF5	41.05086291747512	5892.0	2547.0
FOXA1	ATP1B3	41.02926181355356	883.0	7206.0
HMGB1	HNRNPL	41.01265051256359	38248.0	30937.0
GATA2	SHISA2	41.00319585136462	28720.0	5551.0
GRHL3	GFPT1	40.986615597466695	2474.0	7467.0
TFCP2L1	MINDY1	40.962557416942914	130.0	385.0
SOX8	MAFB	40.9389980513192	645.0	433.0
POU3F1	CELF3	40.851745029433744	603.0	1927.0
LHX5	FTH1	40.84766215027119	4263.0	13809.0
GATA4	PPP1R3B	40.820795119094335	498.0	3052.0
EBF3	APLNR	40.80797433970385	981.0	245.0
GATA2	CLDN7	40.774344316091	28720.0	7092.0
TFCP2L1	SH3PXD2A	40.770354951299225	130.0	337.0
TFCP2L1	KRT12	40.75486017605503	130.0	11262.0
HESX1	SHISA2	40.749211315194216	2358.0	5551.0
ESRRG	ANXA11	40.7127415258508	162.0	248.0
LHX2	CPN1	40.70759561989522	3132.0	587.0
TP63	CNDP1	40.68566598230961	1886.0	1529.0
SOX9	ADAM19	40.65924761441555	3115.0	2777.0
SNAI2	MAFB	40.65099870287703	746.0	433.0
TFCP2L1	CAPN11	40.64472119216504	130.0	349.0
GATA6	CHP1	40.59748495384105	526.0	1340.0
TFAP2C	CAPN8	40.59380961292993	22320.0	3288.0
GBX2	TLL2	40.56924495154186	1699.0	9613.0
FOXI1	PFN1	40.5295402181793	5892.0	36764.0
GATA6	TBX6	40.5162714099024	526.0	633.0
SOX2	LRWD1	40.51584634099402	17082.0	5664.0
ESRRG	FBP1	40.47292951586508	162.0	627.0
TCF7L1	HESX1	40.466369755453904	9686.0	2358.0
LHX2	HES3	40.44882599220829	3132.0	693.0
TFCP2L1	DKC1	40.42154801456914	130.0	38023.0
NEUROG1	POU3F1	40.309291275267775	1623.0	603.0
TFAP2C	AKAP12	40.3043115019392	22320.0	14425.0
HES1	LEFTY2	40.27064861519147	7413.0	249.0
GATA2	S100A11	40.11432225844683	28720.0	2541.0
ZEB2	CDH1	40.04961439407644	8354.0	4348.0
TFCP2L1	ELOVL7	40.04638443426512	130.0	1998.0
HMGB1	SNRPF	39.95091547126706	38248.0	29123.0
NR2F2	NR2F1	39.65261594026256	825.0	1573.0
TP63	GBX2	39.60188575883032	1886.0	1699.0
PAX6	NR2F1	39.56904195582686	5494.0	1573.0
TFAP2C	FOXI1	39.56830665006616	22320.0	5892.0
RAX	ZIC2	39.517679971449546	3394.0	5071.0
GRHL3	FER1L4	39.447291785325326	2474.0	237.0
ZEB2	UGDH	39.43487437881435	8354.0	6447.0
GBX2	PAX8	39.393983866100896	1699.0	691.0
ZEB2	CTBS	39.27205311801689	8354.0	9190.0
ESRRG	CLCN2	39.16474160324241	162.0	54.0
ESRRG	BSG	39.13869222121649	162.0	6194.0
TP63	IQGAP1	39.13406702340257	1886.0	2166.0
FOXI1	AHNAK	39.08559962904678	5892.0	18230.0
TFCP2L1	TNFAIP8	38.94232312187751	130.0	292.0
PAX8	GBX2	38.9110578902749	691.0	1699.0
SALL2	POU3F1	38.85760336279826	4815.0	603.0
LHX2	POU5F1	38.83696555033356	3132.0	13545.0
GATA3	ACTB	38.796640440116974	3837.0	22485.0
NEUROG1	MXI1	38.76279976636136	1623.0	3865.0
SOX9	SNAI1	38.65784358373418	3115.0	2430.0
FOXA2	ALDH1A2	38.656893979449485	925.0	1180.0
FOXI1	CFH	38.62482896534918	5892.0	9535.0
PITX1	HESX1	38.53254754645207	492.0	2358.0
TP63	EMP2	38.49386639978994	1886.0	1707.0
ESRRG	GOLM1	38.45455624608099	162.0	142.0
SALL2	ABCB5	38.36231160263012	4815.0	4105.0
TP63	TJP2	38.34656897685689	1886.0	4020.0
SOX11	MYCL	38.26746665313843	16952.0	7358.0
SOX17	CNDP2	38.23518338831677	340.0	2031.0
GATA2	CLCA4	38.20897232914566	28720.0	4326.0
POU3F1	FGF3	38.17280947143369	603.0	264.0
TFCP2L1	EIF1B	38.0808176503908	130.0	9564.0
ZIC1	KRT8	38.029882173103374	8507.0	26617.0
TP63	CAPN2	37.97627484590817	1886.0	464.0
GATA2	SKIL	37.95055634783861	28720.0	1237.0
GATA3	PMM1	37.93954822752613	3837.0	5103.0
ESRRG	FER1L4	37.91869051253889	162.0	237.0
LHX5	SHISA2	37.84134339692712	4263.0	5551.0
SOX9	PCDH8	37.79679035954106	3115.0	350.0
GATA2	ITGA6	37.70067517230419	28720.0	4044.0
LHX5	SOX2	37.59914028553645	4263.0	17082.0
GATA2	MDK	37.5932691652088	28720.0	4609.0
TFCP2L1	RREB1	37.5162170352943	130.0	1918.0
FOXG1	CSGALNACT2	37.49529361105888	369.0	1240.0
EBF3	CPEB2	37.45920391656429	981.0	907.0
SOX11	CDC25B	37.434568162109	16952.0	4190.0
INSM1	ZC3H12C	37.42257422227812	1163.0	1499.0
NR6A1	H3F3A	37.29155421696692	21265.0	56424.0
KLF5	HAS1	37.27227231212319	2547.0	18646.0
NR6A1	FOXI1	37.223453772409705	21265.0	5892.0
NR2F1	CFH	37.22312252106233	1573.0	9535.0
ZEB2	KRT12	37.18449468796978	8354.0	11262.0
EBF3	RAB3A	37.13275392645149	981.0	583.0
FOXG1	CFH	37.11427117491142	369.0	9535.0
LHX2	CRABP2	37.09719812086169	3132.0	6605.0
GATA2	ATP8B1	37.05881026860252	28720.0	1609.0
SOX11	ZMIZ1	36.9241537501589	16952.0	6434.0
GATA3	CNDP1	36.917984910750654	3837.0	1529.0
PAX6	PDP2	36.89191984492279	5494.0	882.0
GATA2	ZMIZ1	36.884355736869466	28720.0	6434.0
MEIS2	TCF7L1	36.84139013308232	3704.0	9686.0
LHX5	KRT15	36.79310835843881	4263.0	3040.0
GATA3	TRIM29	36.76234266939154	3837.0	1933.0
LHX5	SNRPF	36.743704592480064	4263.0	29123.0
TP63	VASN	36.74047316525783	1886.0	259.0
TP63	GATA2	36.727936298197385	1886.0	28720.0
GATA6	CNDP2	36.72478572540601	526.0	2031.0
TFCP2L1	MYCL	36.70657079788764	130.0	7358.0
TFAP2C	ADAM19	36.63177944307713	22320.0	2777.0
LHX2	SPARC	36.6230954200874	3132.0	1423.0
GATA6	MMP1	36.57826305449374	526.0	203.0
SOX17	GATA6	36.53532003423289	340.0	526.0
GATA2	OTX2	36.48791928648311	28720.0	3804.0
LHX2	PKDCC	36.48499293946213	3132.0	1616.0
FOXA2	FRZB	36.482517371075296	925.0	375.0
POU4F3	EBF3	36.4623485826009	323.0	981.0
NEUROG1	SIPA1	36.447146574670526	1623.0	182.0
HESX1	PITX1	36.42491364661813	2358.0	492.0
POU5F1	LRWD1	36.39249973072355	13545.0	5664.0
SALL2	SOX3	36.33182677362395	4815.0	11175.0
POU5F1	SERBP1	36.26410912761939	13545.0	30651.0
SOX9	CFB	36.2350835003381	3115.0	3407.0
CDX4	FTH1	36.22344650860716	1483.0	13809.0
HESX1	OTX2	36.20212947958167	2358.0	3804.0
TFCP2L1	SNTB2	36.19803718598463	130.0	340.0
GATA6	RTN3	36.1915124159259	526.0	1583.0
GATA2	BSG	36.18935050737296	28720.0	6194.0
TP63	ANXA4	36.13562546264497	1886.0	3093.0
RAX	CSGALNACT2	36.07797201948789	3394.0	1240.0
TFAP2A	PMM1	36.06132007846733	14352.0	5103.0
ISL1	TUBB2B	36.04638278859104	588.0	1091.0
GATA4	MARCH8	36.01347144143982	498.0	1521.0
SALL2	ENTPD2	35.97903361519022	4815.0	1083.0
INSM1	SRRM4	35.936054174809456	1163.0	1513.0
ISL1	VXN	35.902490217855	588.0	286.0
GATA2	EMP2	35.86200545390952	28720.0	1707.0
SNAI2	EGFLAM	35.861903577096164	746.0	731.0
TFCP2L1	ATP6V1H	35.804613812366725	130.0	690.0
HMGB1	EIF4A1	35.798093751966896	38248.0	43767.0
GATA6	SOX17	35.71630542526038	526.0	340.0
ZEB2	CLCA4	35.70647297988014	8354.0	4326.0
SOX17	HNRNPU	35.65964505426976	340.0	58248.0
DLX3	KRT19	35.6565429763804	2850.0	18053.0
TP63	KRT12	35.53867725194793	1886.0	11262.0
SALL2	VIM	35.46668050874275	4815.0	1071.0
TFCP2L1	CMIP	35.443320690729635	130.0	1797.0
RAX	GLDC	35.42744436516185	3394.0	3303.0
GATA2	MAPK12	35.37865080878866	28720.0	918.0
LHX5	TAGLN2	35.3310147809733	4263.0	18980.0
LHX2	KIRREL1	35.27867208871449	3132.0	640.0
SOX3	ZEB2	35.26890650015046	11175.0	8354.0
ZIC3	GATA3	35.23972619060068	11178.0	3837.0
INSM1	MXI1	35.18581752292026	1163.0	3865.0
HMGB1	NUDT22	35.140840375350166	38248.0	1734.0
HES1	SOX9	35.06690005222601	7413.0	3115.0
LHX2	ZIC2	35.021670816630454	3132.0	5071.0
GATA6	GJB1	34.97046529742905	526.0	4316.0
DLX3	GATA3	34.929006316037025	2850.0	3837.0
GATA4	SLC12A3	34.90692784050419	498.0	778.0
NR2F1	MKRN1	34.88440178818723	1573.0	12034.0
SOX3	SALL4	34.84038692048029	11175.0	13454.0
GATA6	SLC12A3	34.833524227210326	526.0	778.0
SOX2	KRT15	34.77285987675412	17082.0	3040.0
SOX8	CLDN6	34.6953526959372	645.0	73839.0
FOXD3	ZC4H2	34.69471454630923	1350.0	2318.0
TFAP2C	PTBP1	34.66754103282949	22320.0	12654.0
GATA3	CAPN8	34.66017979911064	3837.0	3288.0
NR2F1	H3F3A	34.653592857747206	1573.0	56424.0
GATA2	PKDCC	34.651232628825035	28720.0	1616.0
TFAP2C	TACSTD2	34.61904495991978	22320.0	18926.0
ZIC3	ZEB2	34.60172209361192	11178.0	8354.0
GATA3	FBLIM1	34.525807457771535	3837.0	1078.0
SOX2	AHNAK	34.514498541025404	17082.0	18230.0
SALL2	LAMA1	34.47576811658463	4815.0	659.0
GATA3	LIMA1	34.45160139904996	3837.0	6934.0
TCF7L1	FTH1	34.44658747962477	9686.0	13809.0
GRHL3	SLC26A4	34.44146170527371	2474.0	52.0
NEUROG1	CD48	34.40058837063069	1623.0	285.0
TP63	H3F3A	34.38605938189546	1886.0	56424.0
GATA3	KRT8	34.369470055774435	3837.0	26617.0
TFAP2C	DLX3	34.354799174886715	22320.0	2850.0
GATA2	SALL4	34.35085165279109	28720.0	13454.0
GATA3	ANXA4	34.34424941321473	3837.0	3093.0
RAX	NR2F1	34.32781562048033	3394.0	1573.0
ZEB2	ZIC1	34.27283509978762	8354.0	8507.0
ESRRG	BAHD1	34.259286218370235	162.0	230.0
GATA3	EMP2	34.24533792629659	3837.0	1707.0
NR6A1	HNRNPL	34.202960381420056	21265.0	30937.0
LHX5	TCF7L1	34.19754462433068	4263.0	9686.0
FOXI1	CFB	34.11584732796472	5892.0	3407.0
TBX3	S100A10	34.11149801128403	768.0	3752.0
SNAI2	TFAP2E	34.0802655387527	746.0	163.0
EBF3	ISL1	34.06064018698853	981.0	588.0
EBF3	SIPA1	34.05796141471681	981.0	182.0
TFCP2L1	ABO	34.05565272661297	130.0	1165.0
NEUROG1	NOVA2	33.98213250041738	1623.0	827.0
ZEB2	DHCR7	33.947084511914184	8354.0	4494.0
SALL2	ITGA6	33.911327206244586	4815.0	4044.0
TFCP2L1	SLC33A1	33.89523319578643	130.0	719.0
TFAP2C	SEC61A1	33.89519992052384	22320.0	17563.0
PAX6	HES3	33.88054106652933	5494.0	693.0
TBX3	MAPK12	33.8659419473865	768.0	918.0
OTX1	AXIN2	33.86516279886218	6658.0	16264.0
PAX6	AKAP12	33.86477034026983	5494.0	14425.0
POU3F1	PTCH1	33.84743495426552	603.0	1439.0
PAX6	SNRPF	33.76404106156884	5494.0	29123.0
RAX	HS3ST3B1	33.76177363409813	3394.0	1810.0
GATA2	ALDH1L1	33.72300628652614	28720.0	450.0
FOXA2	ATP1A1	33.66113971927189	925.0	11377.0
TFAP2C	CLCA4	33.639690077440754	22320.0	4326.0
SALL2	PDK1	33.63703238067013	4815.0	4482.0
TFCP2L1	PLEC	33.52207643976979	130.0	2157.0
SOX3	ZIC1	33.5027647619564	11175.0	8507.0
GATA2	GBX2	33.496829387189685	28720.0	1699.0
ID2	UGDH	33.473842624673914	3442.0	6447.0
TBX3	CLDN1	33.47158681573606	768.0	586.0
LMX1B	CFH	33.36763773779657	807.0	9535.0
ZIC3	ESRP1	33.349316225930195	11178.0	6098.0
PITX1	SIX1	33.333671924305385	492.0	672.0
FOXA1	GJB2	33.31014664981348	883.0	1011.0
TFCP2L1	FOXI1	33.26820407125576	130.0	5892.0
FOXI1	FTH1	33.25859619372677	5892.0	13809.0
PAX6	GLI3	33.237557325100504	5494.0	2948.0
INSM1	ELAVL3	33.17938158624237	1163.0	9843.0
SOX11	PFN1	33.16500129586418	16952.0	36764.0
ESRRG	TRIM29	33.14966732281763	162.0	1933.0
SOX3	TFAP2A	33.09924788116923	11175.0	14352.0
CDX4	TCF7L1	33.09081547054707	1483.0	9686.0
ESRRG	NUPR1	33.050638863433754	162.0	785.0
ZIC3	SEC61A1	33.04232986338881	11178.0	17563.0
SP5	PYGB	33.04149673284257	5483.0	1383.0
LHX2	ZEB1	33.034183689425866	3132.0	509.0
GATA2	SP5	33.03099279879439	28720.0	5483.0
TP63	SPINT1	32.9926766353762	1886.0	2375.0
TFAP2C	CDH1	32.95952321913544	22320.0	4348.0
TFAP2C	C3	32.95459852197272	22320.0	10180.0
ESRRG	GRHL3	32.9443328647486	162.0	2474.0
OTX2	HESX1	32.938653758926066	3804.0	2358.0
GATA3	TSPO	32.93389700513493	3837.0	2490.0
NR6A1	NCL	32.87078148892852	21265.0	72307.0
GRHL3	CLDN4	32.85756917278344	2474.0	1238.0
GATA3	PAX8	32.7936753874931	3837.0	691.0
TFAP2C	SEC61G	32.732137454510195	22320.0	10312.0
TP63	CAPN8	32.65665516458095	1886.0	3288.0
LHX5	OTX2	32.651641895697466	4263.0	3804.0
LMX1B	SOX9	32.60055248788523	807.0	3115.0
POU3F1	ELAVL3	32.49342917859695	603.0	9843.0
PAX6	TET3	32.48571654405525	5494.0	5401.0
GATA2	FBLIM1	32.466869083602695	28720.0	1078.0
SALL2	DHCR7	32.45156524417094	4815.0	4494.0
SOX9	PPRC1	32.44502213462007	3115.0	3030.0
GATA2	PRR12	32.442270924467486	28720.0	7364.0
ESRRG	RASSF8	32.43945729352836	162.0	187.0
GATA2	CYP26C1	32.41557962267919	28720.0	1024.0
ISL1	CD48	32.40498203066733	588.0	285.0
PITX2	SIX1	32.36291228125239	314.0	672.0
ZEB2	CALR	32.35796066638916	8354.0	19237.0
FOXI1	GATA2	32.35084235461166	5892.0	28720.0
TFAP2C	HIST2H2AB	32.33484281435209	22320.0	33888.0
ZEB2	MEX3B	32.27566539191075	8354.0	3722.0
SOX8	NRP2	32.24723750116974	645.0	420.0
TP63	ABCB9	32.231467620092985	1886.0	786.0
SNAI2	NRP2	32.22839651860274	746.0	420.0
ZEB2	LRP2	32.21776632442642	8354.0	1022.0
ESRRG	MGAT4C	32.212539191497385	162.0	107.0
SALL2	LRRN1	32.21115730836244	4815.0	1850.0
LHX5	SERBP1	32.17343572892737	4263.0	30651.0
POU3F1	ALCAM	32.13104929967329	603.0	4661.0
PAX6	EFNB2	32.119156439040665	5494.0	3021.0
PAX3	IRX3	32.11778651579505	1540.0	1209.0
GATA3	CALR	32.10339155526133	3837.0	19237.0
TFAP2C	CTBS	32.08393487317544	22320.0	9190.0
GATA3	KRT15	32.03716369419286	3837.0	3040.0
SOX9	SEMA4A	32.00294114967674	3115.0	1760.0
OTX2	SHISA2	32.00139548664971	3804.0	5551.0
ZEB2	MDK	31.97597646939849	8354.0	4609.0
GATA3	S100A11	31.934001340186104	3837.0	2541.0
TFAP2C	GFPT1	31.912665834843924	22320.0	7467.0
ZIC3	PFN1	31.88617931416644	11178.0	36764.0
SOX11	ELAVL3	31.86768469480195	16952.0	9843.0
GATA4	GJB1	31.8395265278015	498.0	4316.0
ZIC1	KRT18	31.74801046793026	8507.0	11382.0
TFAP2A	SNAI1	31.743319483721216	14352.0	2430.0
ID2	GATA3	31.742310020063854	3442.0	3837.0
FOXD1	SALL2	31.72196188294102	660.0	4815.0
SNAI2	SEMA4A	31.672200784968226	746.0	1760.0
LHX5	KRT8	31.66191698979092	4263.0	26617.0
NKX6-2	FGF3	31.65484447216908	491.0	264.0
NR6A1	NUDT22	31.643744947227503	21265.0	1734.0
SOX2	KRT18	31.605975485597146	17082.0	11382.0
NKX6-2	AKAP2	31.574685831819444	491.0	882.0
NEUROG1	CDX4	31.55882113595533	1623.0	1483.0
TFAP2C	KRT8	31.536751372788864	22320.0	26617.0
NR6A1	CLDN1	31.524310857202344	21265.0	586.0
PAX6	CPN1	31.4974342968764	5494.0	587.0
TFAP2C	SPTBN2	31.49211848819699	22320.0	5651.0
ZIC1	KRT19	31.48322943554893	8507.0	18053.0
TFAP2A	FOXD3	31.46292962087853	14352.0	1350.0
GATA3	PTBP1	31.44134565679073	3837.0	12654.0
SOX17	GJB1	31.438991891702493	340.0	4316.0
TBX3	ID2	31.429304350190375	768.0	3442.0
ISL1	PRPH	31.41833520036607	588.0	1406.0
TFCP2L1	KRT19	31.41431205186357	130.0	18053.0
GRHL3	FOXI1	31.400941959851004	2474.0	5892.0
ZIC3	AHNAK	31.3885344511442	11178.0	18230.0
TFAP2C	SP5	31.38602377091277	22320.0	5483.0
NEUROG1	SLC16A3	31.336435930551342	1623.0	4610.0
TFCP2L1	ANXA4	31.32026669217919	130.0	3093.0
ZIC3	AKAP12	31.301847582515855	11178.0	14425.0
ZBTB16	LHX2	31.291546195539187	1513.0	3132.0
NKX6-2	MXI1	31.29041403041134	491.0	3865.0
PAX6	RASGEF1A	31.288811188770072	5494.0	389.0
OTX1	NGFR	31.265866152886968	6658.0	3279.0
OTX1	GBX2	31.26392500051884	6658.0	1699.0
PAX6	NR2F2	31.191706584552406	5494.0	825.0
ESRRG	ALDH1L1	31.16478020022606	162.0	450.0
FOXI1	POU5F1	31.157654268940075	5892.0	13545.0
TFAP2A	PRR12	31.14490449783105	14352.0	7364.0
TFAP2C	KRT12	31.144675784038288	22320.0	11262.0
TFCP2L1	FTH1	31.125041964552896	130.0	13809.0
LHX2	GLI3	31.07645995332781	3132.0	2948.0
GATA3	FLNA	31.075374348923344	3837.0	4745.0
ZEB2	PCDH19	31.075353135590507	8354.0	1272.0
PAX3	AXIN2	31.07382867708795	1540.0	16264.0
TP63	ID2	30.996557852714865	1886.0	3442.0
PAX8	SOX9	30.98100714645388	691.0	3115.0
ISL1	EBF3	30.943105462310065	588.0	981.0
RAX	PCDH1	30.92046120318944	3394.0	1262.0
EBF3	PCBP3	30.896727093949327	981.0	345.0
SOX11	SALL4	30.895866926262933	16952.0	13454.0
GATA2	MSI1	30.87157190336193	28720.0	8707.0
GATA2	CLDN1	30.867576990998156	28720.0	586.0
LHX5	ATP1A1	30.86086601250715	4263.0	11377.0
GRHL3	SPTLC3	30.784515504488173	2474.0	1392.0
POU4F3	INSM1	30.77649789274969	323.0	1163.0
TFCP2L1	SKIL	30.74522229206127	130.0	1237.0
EBF3	SRRM4	30.65266645306813	981.0	1513.0
TP63	GATA3	30.63327725451345	1886.0	3837.0
GATA2	NCAM1	30.62882877194965	28720.0	2151.0
SALL2	NR2F1	30.58373802791465	4815.0	1573.0
OLIG2	NGFR	30.55069225263582	310.0	3279.0
TFAP2C	ALCAM	30.54694824849617	22320.0	4661.0
ESRRG	NEURL1	30.530030296220325	162.0	157.0
SP5	ROR2	30.519466433632477	5483.0	3706.0
RAX	ZBTB16	30.51639419442466	3394.0	1513.0
TFAP2A	ZIC3	30.499639413543317	14352.0	11178.0
LHX5	SRSF5	30.4683042118764	4263.0	35190.0
FOXI1	GJB1	30.46114858862125	5892.0	4316.0
ZEB2	CLDN7	30.417470983614947	8354.0	7092.0
SOX17	ATP1A1	30.39930788818389	340.0	11377.0
GATA4	GDF3	30.39883865912709	498.0	121.0
NR6A1	AHNAK	30.39619176821022	21265.0	18230.0
HMGB1	NCL	30.35479222842025	38248.0	72307.0
TFCP2L1	PKN1	30.34059000968272	130.0	461.0
SOX3	MEX3B	30.3007469380263	11175.0	3722.0
GATA3	NECTIN1	30.289925451508747	3837.0	2650.0
FOXA2	PPP1R3B	30.26737388048003	925.0	3052.0
HIC2	HIST2H2AB	30.23992859231577	15447.0	33888.0
PAX8	KRT15	30.19653971653139	691.0	3040.0
CDX4	AXIN2	30.19034009781634	1483.0	16264.0
TFAP2C	PTCH1	30.188206683093004	22320.0	1439.0
GATA2	DHCR7	30.1552793886047	28720.0	4494.0
PAX6	MKRN1	30.14822845994373	5494.0	12034.0
TFAP2A	RGMA	30.13804497313601	14352.0	8908.0
PITX1	S100A11	30.135352722706337	492.0	2541.0
TFAP2C	PCDH19	30.134074124174457	22320.0	1272.0
ZEB2	DSP	30.12843274645077	8354.0	7404.0
ZIC1	HES1	30.09257487495018	8507.0	7413.0
SOX17	GATA4	30.073398615254035	340.0	498.0
TP63	CALR	30.06565228756227	1886.0	19237.0
GATA6	ALDH1A2	29.997796424740308	526.0	1180.0
GATA2	SALL2	29.978521349721383	28720.0	4815.0
ZIC3	PDK1	29.967802612244054	11178.0	4482.0
TFCP2L1	SPTLC3	29.967722181877438	130.0	1392.0
TCF7L1	CDX4	29.939663993340496	9686.0	1483.0
GATA3	ZIC3	29.9258646410951	3837.0	11178.0
DLX3	TP63	29.8998874035687	2850.0	1886.0
HMGB1	LRWD1	29.847580198693688	38248.0	5664.0
TBX6	NUDT22	29.838468200884616	633.0	1734.0
SOX17	FOXA1	29.821584284131877	340.0	883.0
ZIC3	CYP26C1	29.818496045945214	11178.0	1024.0
ZEB2	BMP7	29.78153963266821	8354.0	4726.0
DLX3	TBX3	29.76156276266082	2850.0	768.0
GRHL3	ELOVL7	29.749391649921662	2474.0	1998.0
LHX5	KRT18	29.7453803379248	4263.0	11382.0
LHX5	ZIC1	29.73596564743445	4263.0	8507.0
TFAP2A	HAS1	29.697061548068444	14352.0	18646.0
POU5F1	C3	29.695314248996507	13545.0	10180.0
MEIS2	OTX2	29.666628315651657	3704.0	3804.0
LHX2	ALCAM	29.63924270501102	3132.0	4661.0
FOXA2	ATP1B3	29.591520866598422	925.0	7206.0
OTX1	SP5	29.523085162374937	6658.0	5483.0
ZEB2	GLI3	29.51177054637478	8354.0	2948.0
TFAP2A	TET3	29.49066688940682	14352.0	5401.0
HMGB1	HNRNPH3	29.48688219530795	38248.0	47055.0
