TF	target	target_in_MO	GRNboost2_weight	MO_log2FC	MO_abs_diff	MO_change
ZIC1	ADNP2	adnp2.l	0.6796313687986081	-0.4644418020409059	263.0	not changed
ZIC1	ADNP2	adnp2.s	0.6796313687986081	-0.5830846025830663	510.5	not changed
ZIC1	HERC1		0.6793304927254611			
ZIC1	IREB2		0.6791881985781058			
ZIC1	UNC119B		0.6782297305526108			
ZIC1	ADAM11	adam11.l	0.6770774130309958	3.7188182474559466	73.0	increased
ZIC1	ADAM11	adam11.s	0.6770774130309958	-0.777607578663552	2.5	not changed
ZIC1	ABTB2		0.6738029752897677			
ZIC1	PEPD		0.6729502915187426			
ZIC1	DUSP16	dusp16.s	0.6724467020715463	0.914752713381489	27.0	not changed
ZIC1	USP37		0.6719899187899179			
ZIC1	CLDN1	cldn1.s	0.6715991802580427	0.7740462462184945	120.0	not changed
ZIC1	CLDN1	cldn1.l	0.6715991802580427	4.705977901682522	125.5	increased
ZIC1	ATAD3A	atad3a.s	0.6712060075644637	0.0884379646675839	16.5	not changed
ZIC1	ATAD3A	atad3a.l	0.6712060075644637	-0.1219905243786102	16.5	not changed
ZIC1	SCUBE2	scube2.l	0.6707180036502308	-0.1041084033407385	33.0	not changed
ZIC1	SCUBE2	scube2.s	0.6707180036502308	-0.089363115501417	38.5	not changed
ZIC1	TMA7		0.6693280758914955			
ZIC1	PPIC		0.6687426507263243			
ZIC1	RAPGEF2	rapgef2.l	0.6682448509671476	0.8702211464090919	320.0	not changed
ZIC1	RAPGEF2	rapgef2.s	0.6682448509671476	1.8773174802251715	861.0	increased
ZIC1	PIF1		0.6677393550703992			
ZIC1	MTG2	mtg2.l	0.6654650239726009	0.0921936982097464	6.5	not changed
ZIC1	DNAJC25		0.6651211202629129			
ZIC1	OTX1	otx1.s	0.6643121244451965	-1.698830465279435	77.5	decreased
ZIC1	OTX1	otx1.l	0.6643121244451965	-1.311397427395193	81.5	not changed
ZIC1	SCAF1		0.663918547662657			
ZIC1	PRKACA		0.6630186545065377			
ZIC1	KIAA1671	kiaa1671.l	0.6623740953958086	-1.271501827238514	510.5	decreased
ZIC1	KIAA1671	kiaa1671.s	0.6623740953958086	0.9406214529210684	28.5	not changed
ZIC1	RBM39	rbm39.l	0.6608621150966334	-0.0747677684019722	187.5	not changed
ZIC1	RBM39	rbm39.s	0.6608621150966334	-0.1973452521974375	744.0	not changed
ZIC1	PTPRS	ptprs.l	0.6603945264624711	-0.0071244344333814	0.5	not changed
ZIC1	PTPRS	ptprs.s	0.6603945264624711	0.6147098441152081	25.5	not changed
ZIC1	TMEM50A		0.6603028450552568			
ZIC1	SMC1A		0.6567459953355513			
ZIC1	TAMM41		0.6553937379847399			
ZIC1	CTNNA1	ctnna1.l	0.655186015389597	-0.6356570014734899	402.5	not changed
ZIC1	CTNNA1	ctnna1.s	0.655186015389597	-1.252565189932666	5187.0	decreased
ZIC1	HEBP1	hebp1.l	0.6542004839495859	-1.3666169124474103	140.5	not changed
ZIC1	ATP13A3		0.6538754434642438			
ZIC1	DARS	dars.l	0.6535847027404813	1.55903403573063	127.5	increased
ZIC1	DARS	dars.s	0.6535847027404813	-0.3804802772424753	510.0	not changed
ZIC1	TENM4	tenm4.l	0.6527157632591111	1.0297473433940518	50.0	not changed
ZIC1	TENM4	tenm4.s	0.6527157632591111	2.0189914331839427	432.0	increased
ZIC1	KLHDC2	klhdc2.l	0.6499592714075962	0.7490818804822628	56.5	not changed
ZIC1	PBRM1		0.6495105110957489			
ZIC1	LAMA5		0.6489512596237176			
ZIC1	ACTR1A	actr1a.s	0.6487437915856215	0.5269924320838262	76.5	not changed
ZIC1	ACTR1A	actr1a.l	0.6487437915856215	0.1166242292682158	28.5	not changed
ZIC1	PDLIM1	pdlim1.l	0.6484474443555982	0.0588936890535686	0.5	not changed
ZIC1	METAP2	metap2.l	0.6471137697066462	-0.9252439743349234	1175.0	decreased
ZIC1	METAP2	metap2.s	0.6471137697066462	-0.7205723655953916	441.5	not changed
ZIC1	NCOA5	ncoa5.l	0.6468184830715296	-0.5559834337493903	827.5	not changed
ZIC1	NCOA5	ncoa5.s	0.6468184830715296	-0.6247499928906886	1508.5	decreased
ZIC1	KDELR2		0.6456171572552073			
ZIC1	HYPK	hypk.l	0.6448425969126947	0.2705994093688857	284.5	not changed
ZIC1	HYPK	hypk.s	0.6448425969126947	0.2105457442211017	263.5	not changed
ZIC1	FAF2	faf2.l	0.6438769290634184	0.333879175633716	72.0	not changed
ZIC1	FAF2	faf2.s	0.6438769290634184	-0.5595299759491568	357.0	not changed
ZIC1	CARM1		0.643657575866264			
ZIC1	TRAPPC1	trappc1.l	0.6426298302930934	-0.1596916272767517	23.0	not changed
ZIC1	NDUFB5	ndufb5.l	0.6406918659762955	0.1926450779423958	3.5	not changed
ZIC1	PHF21B		0.6404439994037756			
ZIC1	FNBP4		0.6404048549967076			
ZIC1	DOPEY1		0.6401771774936724			
ZIC1	FN1	fn1.l	0.6386090680133387	1.079426670133308	919.5	increased
ZIC1	FN1	fn1.s	0.6386090680133387	0.2790533175076979	481.0	not changed
ZIC1	ARHGEF11		0.6373929200041542			
ZIC1	SOX4		0.6361480987200548			
ZIC1	ZDHHC17	zdhhc17.l	0.6345770367056855	-0.8905313528666685	260.0	not changed
ZIC1	ZDHHC17	zdhhc17.s	0.6345770367056855	-0.8402973817240529	132.0	not changed
ZIC1	MARVELD1	marveld1.l	0.6332459952671454	0.0	0.0	not changed
ZIC1	SLIT1	slit1.s	0.6299679390362725	1.584962500721156	8.0	not changed
ZIC1	SLIT1	slit1.l	0.6299679390362725	2.4694852833012204	29.5	not changed
ZIC1	ZC3HC1	zc3hc1.l	0.6290217740158427	-0.367434809105651	458.0	not changed
ZIC1	ZC3HC1	zc3hc1.s	0.6290217740158427	0.8797057662822882	157.5	not changed
ZIC1	MAML1		0.6275503973988177			
ZIC1	CCZ1		0.6273059668858135			
ZIC1	FTSJ3	ftsj3.l	0.6261397216539905	-1.1947404959445893	1940.0	decreased
ZIC1	FTSJ3	ftsj3.s	0.6261397216539905	-0.9335045882130932	202.0	not changed
ZIC1	SURF1	surf1.l	0.6255741556409431	0.0700474975282565	5.0	not changed
ZIC1	CBX5		0.6248836051000117			
ZIC1	ZNF189		0.6243127944606643			
ZIC1	CSTB		0.6239214389798765			
ZIC1	PPP1R14B		0.6228752965589183			
ZIC1	WNT8A	wnt8a.s	0.6205924813164625	-1.5849625007211563	242.0	decreased
ZIC1	WNT8A	wnt8a.l	0.6205924813164625	-0.072385925381682	34.5	not changed
ZIC1	RTFDC1	rtfdc1.s	0.620184515967597	-1.358804611660286	1384.0	decreased
ZIC1	MT4		0.6199675405585048			
ZIC1	HSBP1	hsbp1.l	0.617123179980845	-0.6830355293106352	571.0	not changed
ZIC1	HSBP1	hsbp1.s	0.617123179980845	-0.7176002692992751	116.0	not changed
ZIC1	DAB2		0.6140933953868118			
ZIC1	SNX19	snx19.s	0.6124368473874862	0.8201789624151877	24.5	not changed
ZIC1	USP6NL		0.6119436892115302			
ZIC1	BBIP1	bbip1.l	0.6109349364430154	0.6811778159804592	52.5	not changed
ZIC1	BBIP1	bbip1.s	0.6109349364430154	-0.439285045525521	10.5	not changed
ZIC1	NUPR1		0.6104460035717268			
ZIC1	UBE2L3	ube2l3.l	0.6098018949495713	0.2364086427678237	426.0	not changed
ZIC1	UBE2L3	ube2l3.s	0.6098018949495713	-0.0826970981139005	161.0	not changed
ZIC1	NFYB		0.6082503434503354			
ZIC1	ITGA6	itga6.s	0.6081225900068666	-1.232362710091376	69.5	not changed
ZIC1	ITGA6	itga6.l	0.6081225900068666	-0.5607585410857872	799.5	not changed
ZIC1	PSMG1	psmg1.l	0.6073254270728623	-0.4212658172788623	362.5	not changed
ZIC1	POLDIP3	poldip3.l	0.6072819720716349	-0.7807242250276951	1037.5	decreased
ZIC1	POLDIP3	poldip3.s	0.6072819720716349	-0.550181843119262	536.0	not changed
ZIC1	MED23		0.6071292630773124			
ZIC1	NT5DC2		0.6064805966352859			
ZIC1	DPYSL4	dpysl4.l	0.6034087769078635	2.7600492072792475	89.5	increased
ZIC1	DPYSL4	dpysl4.s	0.6034087769078635	-1.230033832425925	181.0	not changed
ZIC1	TOMM20	tomm20.l	0.602652083787635	0.2774306269102975	185.0	not changed
ZIC1	GART		0.6005340837534052			
ZIC1	C12ORF45	c12orf45.s	0.6004981807798998	0.3066072956036063	134.5	not changed
ZIC1	C12ORF45	c12orf45.l	0.6004981807798998	-1.0172980398617508	658.0	decreased
ZIC1	ZC3H13	zc3h13.s	0.6004744279568932	-0.5759034597870004	1868.0	decreased
ZIC1	METAP1	metap1.l	0.5997052570652901	-0.1790070759294342	43.0	not changed
ZIC1	METAP1	metap1.s	0.5997052570652901	0.4213957953392093	96.0	not changed
ZIC1	ADD3	add3.l	0.599180076902195	-0.3484033616697706	469.0	not changed
ZIC1	ADD3	add3.s	0.599180076902195	-1.3318435637524453	66.0	not changed
ZIC1	HOXB8	hoxb8.l	0.599169615828913	-2.584962500721156	10.0	not changed
ZIC1	HOXB8	hoxb8.s	0.599169615828913	-1.2441883449377926	250.5	not changed
ZIC1	RAI1		0.5975773274335978			
ZIC1	ADK		0.5969098136404499			
ZIC1	MTERF3		0.5948207111704364			
ZIC1	CHERP	cherp.l	0.5935503008664383	-0.2863536764189187	384.0	not changed
ZIC1	SMARCA5	smarca5.s	0.5931648663664867	-0.5540839334065767	726.0	not changed
ZIC1	SSB		0.5923147452849996			
ZIC1	MRTO4	mrto4.l	0.5913827645738984	-0.0242023483256256	27.0	not changed
ZIC1	MRTO4	mrto4.s	0.5913827645738984	-0.4023456173910451	482.0	not changed
ZIC1	NUFIP1	nufip1.l	0.5913125236176903	-0.3238057311635948	270.5	not changed
ZIC1	NUFIP1	nufip1.s	0.5913125236176903	-0.3996374059850983	124.0	not changed
ZIC1	SARS2	sars2.l	0.5911449711371557	0.7515016873240867	27.0	not changed
ZIC1	NOS1	nos1.l	0.5902031128290712	1.7935491225325737	18.5	not changed
ZIC1	NOS1	nos1.s	0.5902031128290712	-1.5849625007211563	1.0	not changed
ZIC1	BUB1	bub1.l	0.5895478575238482	-0.1802419961174558	85.5	not changed
ZIC1	CTSB	ctsb.l	0.5891067438354655	-0.6542942624476451	1560.0	decreased
ZIC1	CTSB	ctsb.s	0.5891067438354655	-0.8997692192128544	2022.0	decreased
